Id,SalePrice
1461,123139.15
1462,174887.2
1463,187071.62
1464,193205.58
1465,173458.6
1466,178824.25
1467,175860.88
1468,169490.8
1469,191342.45
1470,124423.68
1471,194006.42
1472,97272.414
1473,100839.08
1474,148814.42
1475,125485.28
1476,390786.44
1477,253176.23
1478,306597.3
1479,298195.12
1480,451084.28
1481,371149.56
1482,206745.03
1483,175556.7
1484,170296.0
1485,181978.44
1486,189022.14
1487,381111.72
1488,235177.39
1489,206275.56
1490,206009.61
1491,188325.64
1492,86376.19
1493,205348.5
1494,274726.84
1495,295298.34
1496,223806.66
1497,185376.78
1498,159375.73
1499,150732.36
1500,150362.05
1501,182119.72
1502,149838.8
1503,286676.75
1504,240429.12
1505,228553.8
1506,170759.73
1507,237967.72
1508,210774.72
1509,170562.64
1510,143532.19
1511,139284.7
1512,169041.25
1513,160521.53
1514,161514.25
1515,201622.62
1516,151386.73
1517,154934.19
1518,126091.94
1519,223089.64
1520,135614.67
1521,133998.38
1522,161524.52
1523,118724.35
1524,131549.61
1525,129034.73
1526,123551.53
1527,105304.01
1528,129743.04
1529,148705.64
1530,189371.42
1531,104128.42
1532,94239.516
1533,143872.56
1534,118042.46
1535,170041.53
1536,112319.33
1537,59762.457
1538,162053.97
1539,160673.61
1540,113161.9
1541,143749.31
1542,136287.34
1543,226202.58
1544,77905.305
1545,109696.03
1546,122266.77
1547,132352.56
1548,133954.52
1549,114588.74
1550,133336.28
1551,103834.63
1552,137814.42
1553,153781.45
1554,109698.79
1555,172910.89
1556,81759.1
1557,105486.02
1558,81781.31
1559,99638.94
1560,122655.875
1561,132471.5
1562,128261.86
1563,125642.39
1564,159716.39
1565,142132.72
1566,219270.84
1567,71718.68
1568,233581.92
1569,156579.27
1570,132597.64
1571,126936.586
1572,144972.23
1573,260927.12
1574,127718.04
1575,224898.02
1576,234389.19
1577,193486.6
1578,139358.19
1579,142511.45
1580,188103.06
1581,156467.47
1582,133961.03
1583,318713.3
1584,229768.45
1585,143013.72
1586,74979.984
1587,104757.55
1588,155512.39
1589,106614.32
1590,140187.67
1591,100604.35
1592,117465.71
1593,127555.63
1594,130992.98
1595,117960.97
1596,229835.1
1597,186532.58
1598,210373.11
1599,179480.0
1600,172789.84
1601,70439.87
1602,104116.05
1603,84084.03
1604,275220.4
1605,251326.05
1606,175888.12
1607,143823.89
1608,225103.08
1609,189139.38
1610,151602.84
1611,143619.06
1612,182102.06
1613,162092.02
1614,124179.39
1615,95849.09
1616,69519.984
1617,88104.82
1618,122800.375
1619,137661.62
1620,150986.52
1621,142210.02
1622,146694.28
1623,278194.5
1624,211399.86
1625,117212.75
1626,166874.03
1627,191369.22
1628,264168.97
1629,172364.44
1630,336909.94
1631,229849.44
1632,251676.08
1633,177712.53
1634,179171.1
1635,175789.38
1636,153935.19
1637,196058.42
1638,203623.75
1639,180826.61
1640,282550.2
1641,166796.12
1642,230721.19
1643,229027.66
1644,229046.67
1645,202911.19
1646,161347.08
1647,159032.9
1648,132756.56
1649,140316.77
1650,111728.79
1651,121309.805
1652,93241.25
1653,94048.02
1654,150041.39
1655,153295.6
1656,145135.47
1657,155430.66
1658,148482.28
1659,128464.734
1660,142409.9
1661,434804.75
1662,416617.03
1663,398312.0
1664,452928.78
1665,316671.22
1666,310592.47
1667,379589.12
1668,347886.7
1669,298412.53
1670,355006.28
1671,265837.88
1672,436478.38
1673,276728.62
1674,244309.31
1675,185388.27
1676,190512.6
1677,224483.14
1678,451568.78
1679,397428.88
1680,356680.1
1681,239505.64
1682,309419.94
1683,184906.61
1684,170155.97
1685,170931.5
1686,168457.77
1687,169421.44
1688,187120.42
1689,181250.94
1690,185265.05
1691,176521.14
1692,252320.34
1693,173006.45
1694,179911.62
1695,166181.53
1696,269234.25
1697,174196.14
1698,356224.8
1699,325172.94
1700,246267.22
1701,268660.7
1702,235770.52
1703,234844.73
1704,277985.72
1705,225928.61
1706,448704.75
1707,228198.9
1708,221262.94
1709,262378.78
1710,231432.55
1711,231890.48
1712,272334.53
1713,260553.8
1714,221891.1
1715,206558.12
1716,191223.16
1717,174251.39
1718,135641.53
1719,203829.44
1720,233460.3
1721,167889.6
1722,125650.5
1723,151425.0
1724,198681.72
1725,249039.12
1726,194011.02
1727,170814.08
1728,170431.48
1729,161179.22
1730,134418.28
1731,123091.64
1732,138378.6
1733,116151.78
1734,110358.82
1735,133951.22
1736,119301.625
1737,355489.66
1738,215906.84
1739,263606.9
1740,212543.69
1741,183773.11
1742,173972.06
1743,168566.42
1744,300041.94
1745,237466.11
1746,191425.89
1747,220668.98
1748,234476.55
1749,156175.92
1750,124822.89
1751,244447.81
1752,118178.18
1753,131898.05
1754,210138.36
1755,165791.95
1756,124433.31
1757,122804.305
1758,141284.2
1759,156506.66
1760,168227.73
1761,141299.72
1762,166832.16
1763,170202.3
1764,125136.945
1765,143112.5
1766,168876.92
1767,221837.34
1768,147531.56
1769,173197.45
1770,140323.73
1771,127631.016
1772,138831.45
1773,132759.84
1774,116952.16
1775,144604.4
1776,124807.414
1777,109234.01
1778,136798.12
1779,108255.125
1780,174944.98
1781,134037.23
1782,88958.39
1783,145019.66
1784,102304.49
1785,124243.02
1786,151670.98
1787,160924.69
1788,47075.844
1789,101728.76
1790,85367.64
1791,173205.53
1792,151691.34
1793,120726.69
1794,148564.25
1795,131609.86
1796,123929.984
1797,119627.9
1798,131076.58
1799,115275.56
1800,137178.39
1801,134938.92
1802,132142.17
1803,149913.9
1804,135600.89
1805,137596.42
1806,121214.195
1807,124726.37
1808,116934.1
1809,116652.99
1810,142276.36
1811,108197.63
1812,114262.59
1813,122293.68
1814,100579.57
1815,44568.965
1816,101769.69
1817,117979.945
1818,132672.98
1819,126620.49
1820,40755.004
1821,107201.62
1822,149045.52
1823,26168.207
1824,131193.14
1825,131280.47
1826,103229.82
1827,106506.09
1828,139202.45
1829,121860.586
1830,131579.73
1831,138123.83
1832,94873.125
1833,133363.97
1834,112121.46
1835,144674.64
1836,122979.26
1837,84057.34
1838,121642.77
1839,83887.03
1840,175218.11
1841,153183.17
1842,71022.01
1843,133051.89
1844,138320.22
1845,138751.39
1846,150652.92
1847,165225.6
1848,49957.14
1849,116550.164
1850,123631.63
1851,149982.73
1852,134188.22
1853,135924.1
1854,172003.16
1855,137381.7
1856,222085.95
1857,154381.64
1858,148267.03
1859,114642.164
1860,157006.23
1861,113530.48
1862,270012.62
1863,270618.03
1864,270618.03
1865,353491.25
1866,362045.8
1867,230437.78
1868,305742.34
1869,207014.47
1870,226162.52
1871,229912.69
1872,161020.56
1873,249192.73
1874,140634.25
1875,182600.89
1876,193548.62
1877,205448.17
1878,197714.11
1879,136584.47
1880,130696.27
1881,224366.22
1882,245201.6
1883,191353.14
1884,215236.94
1885,245367.6
1886,303518.84
1887,205238.31
1888,253985.19
1889,150885.58
1890,134569.3
1891,138886.28
1892,100706.95
1893,121432.49
1894,123567.695
1895,131268.42
1896,121561.89
1897,105176.51
1898,107224.19
1899,158010.73
1900,147909.42
1901,159857.53
1902,150450.73
1903,230297.25
1904,150469.03
1905,205785.14
1906,163316.94
1907,202691.78
1908,106439.46
1909,125986.484
1910,121336.88
1911,208182.2
1912,320240.5
1913,149622.66
1914,43812.406
1915,330161.2
1916,68168.33
1917,245837.5
1918,133498.61
1919,172906.8
1920,137635.89
1921,439653.3
1922,340794.25
1923,213520.55
1924,244556.75
1925,194532.11
1926,365132.56
1927,137302.27
1928,155351.6
1929,124231.9
1930,125938.81
1931,140932.06
1932,147096.16
1933,180875.62
1934,185368.44
1935,168757.52
1936,183527.75
1937,184517.0
1938,184970.58
1939,277545.53
1940,178055.22
1941,176598.25
1942,190591.78
1943,198297.31
1944,358003.25
1945,377879.28
1946,153507.23
1947,384711.25
1948,173303.84
1949,263714.16
1950,173721.92
1951,241044.84
1952,242958.28
1953,161794.12
1954,175228.97
1955,136335.8
1956,278406.72
1957,156363.12
1958,286477.12
1959,133561.05
1960,118624.8
1961,121016.13
1962,96230.07
1963,96305.07
1964,111979.195
1965,145779.5
1966,149403.0
1967,318023.6
1968,440404.62
1969,397160.97
1970,435037.88
1971,492555.12
1972,375721.62
1973,256684.28
1974,319324.12
1975,506420.0
1976,259251.48
1977,371664.1
1978,377752.22
1979,362416.0
1980,200057.16
1981,347135.9
1982,219297.67
1983,209721.34
1984,164148.19
1985,214692.84
1986,197731.02
1987,171399.17
1988,173741.95
1989,187571.17
1990,209844.5
1991,253489.02
1992,203874.5
1993,170637.3
1994,221708.67
1995,185497.28
1996,246513.64
1997,310137.1
1998,336666.25
1999,254919.2
2000,320585.0
2001,248854.1
2002,233600.36
2003,252322.23
2004,255771.95
2005,224353.94
2006,232207.14
2007,236920.3
2008,213141.73
2009,199530.98
2010,192511.36
2011,137175.72
2012,166666.61
2013,180665.3
2014,194077.48
2015,206339.31
2016,199748.39
2017,195708.66
2018,123774.26
2019,136878.36
2020,112308.38
2021,114826.445
2022,188071.72
2023,147242.44
2024,235601.16
2025,340932.88
2026,182391.52
2027,153160.73
2028,153136.36
2029,172706.64
2030,279887.56
2031,219410.23
2032,250922.69
2033,248605.55
2034,165013.23
2035,206144.45
2036,185952.86
2037,182101.56
2038,265221.4
2039,236760.97
2040,343144.38
2041,290126.9
2042,195081.52
2043,166569.3
2044,165935.5
2045,237776.78
2046,129500.25
2047,143538.69
2048,141903.4
2049,133128.8
2050,183071.44
2051,113322.97
2052,141627.42
2053,143563.78
2054,91587.6
2055,159471.84
2056,139274.84
2057,118776.35
2058,229003.67
2059,128033.08
2060,180328.81
2061,177103.56
2062,131084.81
2063,113038.29
2064,142106.9
2065,123890.12
2066,162854.7
2067,105683.51
2068,127841.37
2069,89287.48
2070,121834.79
2071,96915.67
2072,122052.02
2073,135931.56
2074,184118.84
2075,144469.27
2076,115316.48
2077,155191.2
2078,133876.7
2079,135256.0
2080,119227.5
2081,124757.35
2082,125410.72
2083,141919.44
2084,109769.76
2085,123254.914
2086,99946.65
2087,121601.23
2088,102344.586
2089,79340.88
2090,126690.04
2091,135795.05
2092,121870.11
2093,135765.62
2094,127128.39
2095,147094.16
2096,75094.4
2097,99449.51
2098,140512.4
2099,70832.99
2100,98841.05
2101,135768.6
2102,128741.32
2103,105590.76
2104,131856.34
2105,123754.336
2106,74931.84
2107,243214.8
